Year,State,District,Block/Taluka,Location/Site/Village,Latitude,Longitude,pH,EC (µS/cm),CO3 (mg/L),HCO3 (mg/L),Cl (mg/L),F (mg/L),SO4 (mg/L),NO3 (mg/L),PO4 (mg/L),Total Hardness,Ca (mg/L),Mg (mg/L),Na (mg/L),K (mg/L),SiO2,TDS,Fe (ppm),As (ppb),U (ppb)
2021,Rajasthan,BANSWARA,GHATOL,DUNGARIA,23.86390,74.45830,7.53,592.00,0.00,260.00,21.00,0.28,24.00,27.10,0.25,240.00,52.00,27.00,25.00,1.20,,384.00,,,
2021,Rajasthan,BANSWARA,GHATOL,GANORA,23.76670,74.25280,7.39,1780.00,0.00,329.00,291.00,0.40,92.00,120.00,0.10,410.00,100.00,39.00,183.00,55.20,,1157.00,,,
2021,Rajasthan,BANSWARA,GARHI,GARHI PARTAPURA,23.59000,74.17500,7.85,503.00,0.00,220.00,35.00,0.56,45.00,1.00,0.05,160.00,32.00,19.00,55.00,3.30,,327.00,,,
2021,Rajasthan,BANSWARA,CHHOTISARVAN,Katumbi Dw,23.53610,74.61670,7.76,803.00,0.00,250.00,50.00,0.38,20.00,110.00,0.03,320.00,76.00,32.00,30.00,0.70,,522.00,,,
2021,Rajasthan,BANSWARA,ARTHOONA,Kotra1,23.45440,74.07500,8.00,759.00,0.00,354.00,43.00,0.40,20.00,30.00,0.05,160.00,36.00,17.00,106.00,4.90,,493.00,,,
2021,Rajasthan,BANSWARA,GHATOL,NARWALI,23.89440,74.44310,7.48,1120.00,0.00,280.00,135.00,0.78,70.00,55.00,0.25,330.00,68.00,39.00,94.00,6.50,,728.00,,,
2021,Rajasthan,BANSWARA,BANSWARA,Padla Barora,23.53610,74.51940,7.45,1110.00,0.00,329.00,165.00,1.10,45.00,22.00,0.11,320.00,68.00,36.00,114.00,3.50,,722.00,,,
2021,Rajasthan,BANSWARA,BAGIDORA,RAKHO,23.36830,74.27920,7.52,790.00,0.00,281.00,50.00,1.50,52.00,75.16,0.02,270.00,64.00,27.00,68.00,2.40,,514.00,,,
2021,Rajasthan,BANSWARA,GHATOL,Rathor Ki Phadoli,23.89440,74.44310,7.75,950.00,0.00,350.00,106.00,1.45,22.00,40.50,0.03,270.00,52.00,34.00,103.00,4.40,,618.00,,,
2021,Rajasthan,BANSWARA,GHATOL,SENWASA,23.65610,74.38970,7.70,740.00,0.00,281.00,78.00,0.90,12.00,42.00,0.01,300.00,68.00,32.00,39.00,3.10,,481.00,,,
2021,Rajasthan,BANSWARA,TALWARA,Sera Pada Sandoh,23.48330,74.36670,7.91,738.00,0.00,360.00,28.00,0.65,20.00,48.00,0.02,260.00,48.00,34.00,63.00,0.40,,480.00,,,
2021,Rajasthan,BANSWARA,BANSWARA,Surwania,23.44170,74.36890,7.89,413.00,0.00,220.00,28.00,0.42,10.00,1.00,0.02,150.00,36.00,15.00,38.00,2.40,,268.00,,,
2021,Rajasthan,BANSWARA,TALWARA,Talwara,23.56670,74.33330,8.01,954.00,0.00,350.00,85.00,0.40,42.00,52.00,0.06,310.00,76.00,29.00,68.00,31.50,,620.00,,,
2021,Rajasthan,BANSWARA,GARHI,Wajwana,23.61670,74.28330,7.95,763.00,0.00,360.00,57.00,1.50,40.00,4.00,0.04,210.00,44.00,24.00,96.00,3.50,,496.00,,,
2021,Rajasthan,BARAN,Anta,ANTA1,25.15830,76.30000,8.31,1820.00,24.00,171.00,106.00,0.36,531.00,32.00,0.05,470.00,68.00,73.00,201.00,5.40,,1183.00,,,
2021,Rajasthan,BARAN,Atru,ATRU1,24.85750,76.66110,7.42,1280.00,0.00,268.00,191.00,1.10,166.00,18.00,0.02,250.00,52.00,29.00,180.00,29.00,,832.00,,,
2021,Rajasthan,BARAN,Baran,BAMLA,24.99170,76.47500,7.84,680.00,0.00,256.00,35.00,1.05,30.00,65.00,0.40,200.00,56.00,15.00,65.00,2.52,,442.00,,,
2021,Rajasthan,BARAN,Kishanganj,BHANWARGARH,25.09140,76.79360,8.19,800.00,0.00,232.00,85.00,0.46,61.00,31.00,0.02,260.00,64.00,24.00,62.00,6.10,,520.00,,,
2021,Rajasthan,BARAN,Chhipabarod,HARNAUDA,24.43610,76.70000,8.19,790.00,0.00,244.00,58.00,0.42,62.00,55.00,0.01,290.00,56.00,36.00,48.00,1.30,,514.00,,,
2021,Rajasthan,BARAN,Atru,KANWAI,24.74830,76.74170,7.79,740.00,0.00,281.00,85.00,0.95,3.00,24.00,0.60,240.00,48.00,29.00,57.00,7.28,,481.00,,,
2021,Rajasthan,BARAN,Shahabad,Kasba Thana,25.20830,77.35830,8.40,700.00,60.00,159.00,43.00,0.26,48.00,5.04,0.01,300.00,52.00,41.00,22.00,2.20,,455.00,,,
2021,Rajasthan,BARAN,Shahabad,KELWARA1,25.13330,76.90000,8.29,420.00,0.00,171.00,21.00,0.05,14.00,32.00,0.01,170.00,40.00,17.00,19.00,1.70,,273.00,,,
2021,Rajasthan,BARAN,Kishanganj,KISHANGANJ1,25.10830,76.65000,8.16,1890.00,0.00,464.00,135.00,0.49,279.00,98.00,0.01,670.00,100.00,102.00,126.00,1.20,,1229.00,,,
2021,Rajasthan,BARAN,Shahabad,MAMONI,25.18780,77.10560,8.46,550.00,24.00,98.00,35.00,0.08,84.00,21.00,0.02,214.00,52.00,20.00,28.00,3.10,,358.00,,,
2021,Rajasthan,BARAN,Anta,MANGROL,25.32500,76.51250,8.13,2010.00,0.00,390.00,150.00,0.72,446.00,8.42,0.03,780.00,136.00,107.00,103.00,4.30,,1307.00,,,
2021,Rajasthan,BARAN,Chhipabarod,SARTHAL,24.48330,76.60000,8.42,1070.00,48.00,207.00,78.00,0.36,108.00,76.00,0.02,340.00,56.00,49.00,85.00,10.00,,696.00,,,
2021,Rajasthan,BARAN,Shahabad,SHAHABAD1,25.25000,77.13330,8.17,690.00,0.00,317.00,35.00,0.19,24.00,10.00,0.02,290.00,41.00,46.00,24.00,3.50,,449.00,,,
2021,Rajasthan,BARAN,Kishanganj,Banthoni,25.08330,76.70000,8.41,620.00,36.00,134.00,28.00,0.11,81.00,15.00,0.01,250.00,44.00,34.00,20.00,14.00,,403.00,,,
2021,Rajasthan,BARMER,BALOTRA,THOB,26.05000,72.35830,7.52,3400.00,0.00,403.00,574.00,1.21,321.00,272.00,0.00,750.00,120.00,109.00,424.00,23.00,,2210.00,,,
2021,Rajasthan,BARMER,BALOTRA,THOOMBLI,26.20360,72.48860,7.58,8300.00,0.00,708.00,1687.00,1.22,972.00,215.00,0.00,1460.00,240.00,209.00,1233.00,8.80,,5395.00,,,
2021,Rajasthan,BARMER,SIWANA,DEVRA,25.73330,72.51670,7.77,10220.00,0.00,488.00,2481.00,0.79,1086.00,93.00,0.56,950.00,160.00,134.00,1909.00,8.70,,6643.00,,,
2021,Rajasthan,Barmer,Choutan,Siyaga Tala,25.33750,70.86530,8.05,6550.00,0.00,602.00,997.00,1.20,1165.00,207.00,0.26,1125.00,150.00,182.00,992.00,2.00,,4258.00,,,
2021,Rajasthan,Barmer,Sindhri,Arniyali,25.46670,71.96750,8.05,13350.00,0.00,659.00,3910.00,0.25,660.00,100.00,0.06,2615.00,250.00,484.00,1935.00,5.00,,8678.00,,,
2021,Rajasthan,Barmer,Barmer,Jasai,25.68250,71.21080,7.82,1280.00,0.00,378.00,81.00,0.59,202.00,7.00,0.12,265.00,38.00,41.00,173.00,1.20,,832.00,,,
2021,Rajasthan,Barmer,Barmer,Patrasar,25.67780,71.22360,8.05,1710.00,0.00,415.00,216.00,1.74,165.00,46.00,0.15,285.00,54.00,36.00,263.00,1.94,,1112.00,,,
2021,Rajasthan,Barmer,Dhorimanna,Piparli Gaon,25.12220,71.58890,8.15,1210.00,0.00,195.00,180.00,1.72,147.00,37.00,0.29,215.00,34.00,32.00,175.00,5.00,,787.00,,,
2021,Rajasthan,Barmer,Barmer,Sanawara,25.47970,71.40000,8.20,6820.00,0.00,317.00,2102.00,0.79,155.00,81.00,0.05,765.00,150.00,95.00,1235.00,5.00,,4433.00,,,
2021,Rajasthan,Barmer,Barmer,Sanlor,25.58580,71.23330,8.40,3050.00,48.00,187.00,727.00,0.53,275.00,84.00,0.34,415.00,62.00,63.00,543.00,22.00,,1983.00,,,
2021,Rajasthan,Barmer,Gira,Santara,25.99750,71.96750,8.00,4450.00,0.00,964.00,393.00,1.86,570.00,345.00,0.06,1095.00,210.00,139.00,450.00,120.00,,2893.00,,,
2021,Rajasthan,Barmer,Choutan,Tarla,24.83610,71.21670,7.13,2250.00,0.00,260.00,288.00,0.89,210.00,355.00,0.29,615.00,94.00,92.00,232.00,10.00,,1463.00,,,
2021,Rajasthan,Barmer,Barmer,Sihani,25.58580,71.23330,7.38,2760.00,0.00,402.00,322.00,1.68,477.00,125.00,0.06,975.00,130.00,158.00,190.00,2.00,,1794.00,,,
2021,Rajasthan,Barmer,Sheo,Gadra road,25.74030,70.63890,8.02,3180.00,0.00,512.00,638.00,1.55,300.00,6.31,0.22,320.00,40.00,54.00,602.00,11.80,,2067.00,,,
2021,Rajasthan,Barmer,Sheo,Panchla,25.99170,70.16670,7.56,16000.00,0.00,268.00,5388.00,1.25,273.00,14.00,0.63,1440.00,176.00,243.00,3050.00,39.00,,10400.00,,,
2021,Rajasthan,BHARATPUR,Bayana,BANDH BARETA,26.90440,77.37610,7.56,500.00,0.00,281.00,21.00,0.10,1.00,0.00,0.03,200.00,56.00,15.00,28.00,1.00,,325.00,,,
2021,Rajasthan,BHARATPUR,Bayana,BAWARI BARODA,26.96390,77.39000,7.94,706.00,0.00,354.00,50.00,0.34,2.00,10.10,0.01,190.00,28.00,29.00,83.00,1.44,,459.00,,,
2021,Rajasthan,BHARATPUR,Sewar,Bharatpur1,27.21670,77.50000,7.84,600.00,0.00,220.00,57.00,0.20,40.00,1.20,0.01,160.00,28.00,22.00,64.00,4.70,,390.00,,,
2021,Rajasthan,BHARATPUR,Roopwas,DAHINAGAON,26.99580,77.49170,8.28,970.00,0.00,450.00,57.00,0.40,36.00,29.00,0.12,90.00,16.00,12.00,194.00,1.15,,631.00,,,
2021,Rajasthan,BHARATPUR,Deeg,DEEG1,27.46670,77.33330,7.44,6900.00,0.00,220.00,2411.00,1.20,20.00,14.00,0.10,2460.00,344.00,389.00,530.00,2.57,,4485.00,,,
2021,Rajasthan,BHARATPUR,Nagar,Gopalgarh,27.65470,77.06330,8.08,7340.00,0.00,500.00,1914.00,0.60,540.00,12.30,1.00,1320.00,96.00,263.00,1090.00,1.02,,4771.00,,,
2021,Rajasthan,BHARATPUR,Nagar,GULPURA,27.53330,77.12500,8.08,580.00,0.00,98.00,121.00,0.28,15.00,29.00,0.01,100.00,12.00,17.00,88.00,0.26,,377.00,,,
2021,Rajasthan,BHARATPUR,Kama,Indroli,27.61000,77.28330,7.80,2650.00,0.00,450.00,370.00,1.25,350.00,320.00,0.22,670.00,152.00,71.00,390.00,2.30,,1723.00,,,
2021,Rajasthan,BHARATPUR,Kama,JURAHRA,27.78220,77.22670,8.17,2430.00,0.00,427.00,525.00,1.88,145.00,14.40,0.46,790.00,48.00,163.00,210.00,8.63,,1580.00,,,
2021,Rajasthan,BHARATPUR,Roopwas,KHAN SURJAPUR,26.97500,77.63750,8.35,2170.00,12.00,891.00,234.00,1.80,47.00,13.00,0.42,160.00,20.00,27.00,445.00,0.63,,1411.00,,,
2021,Rajasthan,BHARATPUR,Roopwas,KHANUA,27.03330,77.55000,7.54,2750.00,0.00,305.00,638.00,0.20,214.00,42.00,0.45,730.00,104.00,114.00,310.00,6.45,,1788.00,,,
2021,Rajasthan,BHARATPUR,Bayana,Kheria Mod,26.95000,77.38330,7.87,870.00,0.00,512.00,35.00,2.60,1.00,1.10,0.30,60.00,8.00,10.00,192.00,0.40,,566.00,,,
2021,Rajasthan,BHARATPUR,Bayana,KOT1,26.80420,77.43060,7.66,950.00,0.00,305.00,135.00,0.22,87.00,16.10,0.24,220.00,52.00,22.00,93.00,99.00,,618.00,,,
2021,Rajasthan,BHARATPUR,Sewar,Ludhawai_GWD,27.17500,77.39500,7.90,6030.00,0.00,610.00,1524.00,0.60,595.00,35.00,0.56,860.00,88.00,156.00,1120.00,7.00,,3920.00,,,
2021,Rajasthan,BHARATPUR,Deeg,MANDHERA,27.39500,77.35250,7.90,5270.00,0.00,415.00,1347.00,0.87,475.00,120.00,0.10,2240.00,240.00,399.00,265.00,16.37,,3426.00,,,
2021,Rajasthan,BHARATPUR,Nagar,PAHARI,27.70000,77.08330,8.05,8580.00,0.00,817.00,1879.00,1.10,1265.00,1.20,0.80,1080.00,64.00,224.00,1640.00,7.15,,5577.00,,,
2021,Rajasthan,BHARATPUR,Bayana,SALABAD,26.97860,77.31500,7.50,11820.00,0.00,390.00,3191.00,0.40,1490.00,310.00,0.32,2500.00,260.00,450.00,1900.00,3.87,,7683.00,,,
2021,Rajasthan,BHARATPUR,Deeg,SIHORA,27.57000,77.30000,7.84,2070.00,0.00,342.00,525.00,1.10,16.00,7.02,0.10,770.00,100.00,126.00,104.00,39.00,,1346.00,,,
2021,Rajasthan,BHILWARA,Jahazpur,AMARWASI,25.70000,75.35420,7.81,1400.00,0.00,354.00,135.00,0.63,115.00,118.00,0.01,230.00,48.00,27.00,212.00,8.10,,910.00,,,
2021,Rajasthan,BHILWARA,Asind,BADNOR,25.83330,74.28330,7.53,3830.00,0.00,586.00,425.00,0.65,516.00,366.00,0.01,420.00,96.00,44.00,433.00,433.00,,2490.00,,,
2021,Rajasthan,BHILWARA,Asind,BARASNI,25.75830,74.46670,7.84,3010.00,0.00,390.00,263.00,0.94,730.00,63.00,0.01,320.00,56.00,44.00,491.00,94.00,,1957.00,,,
2021,Rajasthan,BHILWARA,Kotri,Bhagwanpura,25.46920,75.05500,7.87,3845.00,0.00,732.00,518.00,2.10,492.00,90.00,0.01,430.00,64.00,66.00,684.00,5.30,,2499.00,,,
2021,Rajasthan,BHILWARA,Jahazpur,BORANI,25.68330,75.33330,7.79,3330.00,0.00,390.00,723.00,1.01,206.00,133.00,0.01,680.00,152.00,73.00,452.00,3.40,,2165.00,,,
2021,Rajasthan,BHILWARA,Hurda,GAGEDA,25.86670,74.55000,8.08,1660.00,0.00,512.00,206.00,1.35,96.00,18.00,0.02,280.00,72.00,24.00,225.00,48.00,,1079.00,,,
2021,Rajasthan,BHILWARA,Hurda,GULABPURA,25.90000,74.67000,7.98,5280.00,0.00,708.00,1078.00,1.90,427.00,110.00,0.02,440.00,80.00,58.00,994.00,33.00,,3432.00,,,
2021,Rajasthan,BHILWARA,Jahazpur,JAHAJPUR,25.62080,75.27500,8.02,1740.00,0.00,564.00,191.00,0.28,114.00,23.00,0.02,410.00,80.00,51.00,164.00,83.00,,1131.00,,,
2021,Rajasthan,BHILWARA,Shahpura,KANCHAN-KALA,25.75560,74.90560,7.48,6010.00,0.00,439.00,1560.00,1.10,365.00,250.00,0.05,920.00,176.00,117.00,1020.00,4.17,,3907.00,,,
2021,Rajasthan,BHILWARA,Kotri,PAROLI,25.51780,75.09170,7.57,4750.00,0.00,366.00,1176.00,0.37,388.00,13.00,0.01,860.00,152.00,117.00,685.00,23.00,,3088.00,,,
2021,Rajasthan,BHILWARA,Banera,RAILA ROAD,25.63330,74.60000,7.69,3020.00,0.00,512.00,504.00,0.32,186.00,226.00,0.03,670.00,92.00,107.00,381.00,11.00,,1963.00,,,
2021,Rajasthan,BHILWARA,Shahpura,SOPURA,25.60420,74.90000,8.18,2050.00,0.00,830.00,241.00,1.45,275.00,25.00,0.06,170.00,24.00,27.00,530.00,4.24,,1333.00,,,
2021,Rajasthan,BHILWARA,Shahpura,Taswaria Khurd,25.56110,74.80000,7.93,790.00,0.00,366.00,71.00,0.95,11.00,24.70,0.12,250.00,44.00,34.00,82.00,3.11,,514.00,,,
2021,Rajasthan,BHILWARA,Banera,BABRANA,25.47210,74.71840,7.90,2005.00,0.00,610.00,298.00,0.75,45.00,42.00,0.02,300.00,40.00,49.00,315.00,18.20,,1303.00,,,
2021,Rajasthan,BHILWARA,Mandal,BAKLI_Pz,25.44980,74.36560,7.82,1805.00,0.00,390.00,410.00,0.88,20.00,10.00,0.03,250.00,60.00,24.00,309.00,7.80,,1173.00,,,
2021,Rajasthan,BHILWARA,Banera,BANERAMATAJI,25.48750,74.66500,7.91,695.00,0.00,260.00,85.00,0.50,10.00,3.20,0.02,270.00,48.00,36.00,29.00,11.80,,452.00,,,
2021,Rajasthan,BHILWARA,Mandalgarh,BIGOD,25.24440,75.02970,7.76,560.00,0.00,220.00,43.00,0.35,20.00,16.20,0.05,200.00,36.00,27.00,36.00,1.30,,364.00,,,
2021,Rajasthan,BHILWARA,Mandalgarh,BIJOLIA,25.17000,75.32280,8.01,845.00,0.00,260.00,128.00,0.18,8.00,30.00,0.05,250.00,72.00,17.00,76.00,9.50,,549.00,,,
2021,Rajasthan,BHILWARA,Mandal,Dahimatha,25.52780,74.30080,7.62,6950.00,0.00,281.00,993.00,0.42,1720.00,47.00,0.65,1300.00,232.00,175.00,994.00,12.20,,4518.00,,,
2021,Rajasthan,BHILWARA,Raipur,Dangri,25.26090,74.04870,8.15,1410.00,0.00,540.00,163.00,0.45,40.00,15.10,0.22,170.00,28.00,24.00,254.00,6.80,,917.00,,,
2021,Rajasthan,BHILWARA,Asind,Daulatgarh,25.63330,74.32000,7.52,4430.00,0.00,305.00,1241.00,1.12,198.00,80.00,0.33,920.00,288.00,49.00,620.00,4.90,,2880.00,,,
2021,Rajasthan,BHILWARA,Raipur,DEVARIA,25.28330,74.15830,7.64,2330.00,0.00,317.00,404.00,0.42,56.00,340.00,0.11,830.00,128.00,124.00,139.00,28.10,,1515.00,,,
2021,Rajasthan,BHILWARA,Sahara,Galodiya,25.19530,74.29420,7.40,1420.00,0.00,390.00,260.00,0.60,5.00,27.00,0.22,400.00,68.00,56.00,142.00,7.20,,923.00,,,
2021,Rajasthan,BHILWARA,Sahara,GANGAPUR1,25.21670,74.25970,7.64,1380.00,0.00,415.00,156.00,1.20,16.00,140.00,0.12,240.00,48.00,29.00,206.00,4.90,,897.00,,,
2021,Rajasthan,BHILWARA,Suwana,HAMIRGARH,25.18060,74.63000,7.45,1950.00,0.00,488.00,340.00,0.20,160.00,35.00,0.05,600.00,80.00,97.00,220.00,2.00,,1268.00,,,
2021,Rajasthan,BHILWARA,Suwana,Karoi Kalan,25.22280,74.42510,7.25,2450.00,0.00,195.00,482.00,0.45,85.00,360.00,0.23,920.00,272.00,58.00,131.00,15.00,,1593.00,,,
2021,Rajasthan,BHILWARA,Suwana,KODUKOTA,25.37060,74.77500,7.42,3280.00,0.00,354.00,844.00,0.22,120.00,52.00,0.02,780.00,172.00,85.00,380.00,33.60,,2132.00,,,
2021,Rajasthan,BHILWARA,Sahara,KOSHITHAL,25.30770,74.18200,8.00,550.00,0.00,240.00,57.00,0.45,5.00,6.00,0.12,175.00,40.00,18.00,50.00,4.00,,358.00,,,
2021,Rajasthan,BHILWARA,Kotri,KOTARI,25.39720,74.89170,8.14,2050.00,0.00,769.00,284.00,1.00,20.00,37.00,0.02,535.00,76.00,84.00,245.00,12.50,,1333.00,,,
2021,Rajasthan,BHILWARA,Mandalgarh,Ladpura,25.15420,75.12140,7.68,520.00,0.00,207.00,43.00,0.07,6.00,27.00,0.02,210.00,60.00,15.00,20.00,4.20,,338.00,,,
2021,Rajasthan,BHILWARA,Mandal,MALAS_Pz,25.52380,74.32430,7.54,4480.00,0.00,390.00,1205.00,0.14,156.00,95.00,0.54,770.00,156.00,92.00,680.00,12.50,,2912.00,,,
2021,Rajasthan,BHILWARA,Mandalgarh,Mandalgarh_Pz,25.21370,75.06030,7.84,550.00,0.00,73.00,35.00,0.13,210.00,2.50,0.02,230.00,44.00,29.00,45.00,1.10,,358.00,,,
2021,Rajasthan,BHILWARA,Mandalgarh,MANDALGARH1,25.18330,75.09390,7.74,630.00,0.00,340.00,43.00,0.11,14.00,2.20,0.02,270.00,40.00,41.00,38.00,1.90,,410.00,,,
2021,Rajasthan,BHILWARA,Suwana,MANDAPIA RS,25.26940,74.63750,7.70,1450.00,0.00,390.00,248.00,0.63,45.00,25.00,0.05,350.00,56.00,51.00,178.00,5.00,,943.00,,,
2021,Rajasthan,BHILWARA,Suwana,MCI (Pur),25.29990,74.53920,7.44,6500.00,0.00,415.00,993.00,0.90,750.00,980.00,0.65,1350.00,200.00,207.00,850.00,91.40,,4225.00,,,
2021,Rajasthan,BHILWARA,Raipur,NANGPURA,25.45420,74.18750,7.76,2480.00,0.00,220.00,723.00,0.22,25.00,82.00,0.08,630.00,132.00,73.00,301.00,8.30,,1612.00,,,
2021,Rajasthan,BHILWARA,Bijoliya,PAPARBAR,25.06450,75.29520,8.02,432.00,0.00,160.00,35.00,0.08,20.00,15.00,0.33,90.00,28.00,5.00,55.00,5.50,,281.00,,,
2021,Rajasthan,BHILWARA,Raipur,PITAKHERA,25.38500,74.10830,8.00,1050.00,0.00,340.00,177.00,1.13,15.00,8.00,0.11,240.00,48.00,29.00,139.00,11.00,,683.00,,,
2021,Rajasthan,BHILWARA,Raipur,Raipur,25.40360,74.16110,7.91,980.00,0.00,260.00,180.00,0.88,40.00,21.80,0.12,240.00,92.00,2.00,127.00,8.80,,637.00,,,
2021,Rajasthan,BHILWARA,Mandalgarh,SALAWATIA,25.11390,75.26110,7.82,710.00,0.00,159.00,106.00,0.33,55.00,26.00,0.21,240.00,64.00,19.00,52.00,3.60,,462.00,,,
2021,Rajasthan,BHILWARA,Kotri,SAWAIPUR,25.30690,74.86670,7.38,1820.00,0.00,232.00,320.00,0.25,65.00,250.00,0.03,700.00,140.00,85.00,96.00,7.00,,1183.00,,,
2021,Rajasthan,BHILWARA,Suwana,SETHORIYA,25.19210,74.43600,7.51,1820.00,0.00,439.00,248.00,0.65,60.00,170.00,0.12,710.00,100.00,112.00,88.00,7.30,,1183.00,,,
2021,Rajasthan,BHILWARA,Mandal,SHIVPUR_Pz,25.69310,74.12690,7.52,1060.00,0.00,195.00,199.00,0.20,70.00,52.00,0.02,440.00,84.00,56.00,49.00,6.00,,689.00,,,
2021,Rajasthan,BHILWARA,Mandalgarh,SURAS,25.19940,74.93750,7.57,950.00,0.00,310.00,135.00,0.02,10.00,58.00,0.03,340.00,60.00,46.00,73.00,3.10,,618.00,,,
2021,Rajasthan,BHILWARA,Suwana,SUWANA1,25.35000,74.70000,7.60,3540.00,0.00,366.00,922.00,0.42,125.00,51.00,0.22,1000.00,100.00,182.00,354.00,6.50,,2301.00,,,
2021,Rajasthan,BHILWARA,Asind,TILOLI,25.59750,74.31330,7.55,1050.00,0.00,378.00,156.00,0.13,5.00,14.00,0.02,240.00,48.00,29.00,130.00,20.10,,683.00,,,
2021,Rajasthan,BHILWARA,Mandal,Karera,25.51500,74.26670,7.20,4480.00,0.00,293.00,1149.00,0.70,270.00,120.00,0.04,820.00,172.00,95.00,650.00,8.60,,2912.00,,,
2021,Rajasthan,BIKANER,Bikaner,6 PB,28.66940,72.75000,7.81,1300.00,0.00,183.00,149.00,14.20,284.00,33.00,0.01,120.00,16.00,19.00,250.00,15.60,,845.00,,,
2021,Rajasthan,BIKANER,Lunkaransar,ARJANSAR,28.93330,73.88330,8.14,2440.00,0.00,854.00,319.00,22.30,220.00,17.00,0.01,80.00,12.00,12.00,630.00,3.50,,1586.00,,,
2021,Rajasthan,BIKANER,Lunkaransar,Binjawari Dw,28.46170,73.46420,7.77,475.00,0.00,207.00,35.00,0.20,24.00,3.10,0.01,150.00,48.00,7.00,32.00,23.76,,309.00,,,
2021,Rajasthan,BIKANER,Kolayat,GODU,27.99170,72.29670,8.20,1150.00,0.00,634.00,57.00,8.80,13.00,1.00,0.15,15.00,2.00,2.00,280.00,1.56,,748.00,,,
2021,Rajasthan,BIKANER,Lunkaransar,Hariasar,28.57640,73.81110,7.83,8640.00,0.00,403.00,2340.00,18.80,1100.00,90.00,0.01,550.00,72.00,90.00,2000.00,2.30,,5616.00,,,
2021,Rajasthan,BIKANER,Kolayat,JAGGASAR,28.30830,72.51780,8.04,930.00,0.00,342.00,85.00,1.65,119.00,7.00,0.01,160.00,36.00,17.00,170.00,5.53,,605.00,,,
2021,Rajasthan,BIKANER,Bikaner,KARMISAR,27.95860,73.23720,7.78,3680.00,0.00,512.00,525.00,1.40,528.00,390.00,0.01,410.00,48.00,71.00,740.00,9.12,,2392.00,,,
2021,Rajasthan,BIKANER,Khajuwala,Khajuwala_Pz,28.69310,72.59140,7.48,10460.00,0.00,366.00,3120.00,0.25,1082.00,1.00,0.01,1450.00,140.00,268.00,2001.00,25.73,,6799.00,,,
2021,Rajasthan,BIKANER,Bikaner,KHARA1,28.19580,73.39110,7.48,7980.00,0.00,305.00,2269.00,0.60,922.00,22.00,0.01,1250.00,260.00,146.00,1460.00,4.37,,5187.00,,,
2021,Rajasthan,BIKANER,Lunkaransar,KHARBARO,28.93330,73.40830,7.82,1530.00,0.00,293.00,227.00,0.35,177.00,85.00,0.00,280.00,32.00,49.00,240.00,10.18,,995.00,,,
2021,Rajasthan,BIKANER,Bikaner,Kilchoo Sahlotan,27.91760,73.47580,7.38,2050.00,0.00,207.00,475.00,0.30,188.00,10.00,0.01,280.00,68.00,27.00,350.00,4.84,,1333.00,,,
2021,Rajasthan,BIKANER,Dungargarh,LAKHASAR2,28.09580,73.87080,7.58,2230.00,0.00,305.00,305.00,0.30,104.00,450.00,0.01,640.00,132.00,75.00,210.00,44.00,,1450.00,,,
2021,Rajasthan,BIKANER,Bikaner,LAKHUSAR,28.31670,73.19170,7.87,7950.00,0.00,378.00,2014.00,3.80,972.00,250.00,0.01,450.00,100.00,49.00,1800.00,9.90,,5168.00,,,
2021,Rajasthan,BIKANER,Lunkaransar,Laxmi Narayansar Dhani,28.63330,73.60000,6.90,740.00,0.00,244.00,92.00,2.90,3.00,6.00,0.38,110.00,24.00,12.00,105.00,6.56,,481.00,,,
2021,Rajasthan,BIKANER,Dungargarh,LODERA,28.27500,73.95000,8.17,2100.00,0.00,537.00,340.00,1.60,93.00,70.00,0.01,150.00,48.00,7.00,425.00,3.75,,1365.00,,,
2021,Rajasthan,BIKANER,Lunkaransar,MALKISAR,28.66690,73.91890,8.06,5600.00,0.00,817.00,1064.00,2.13,837.00,190.00,0.85,460.00,40.00,88.00,1260.00,2.20,,3640.00,,,
2021,Rajasthan,BIKANER,Lunkaransar,MANARIA,28.75830,73.77220,8.00,4050.00,0.00,671.00,681.00,2.20,236.00,520.00,0.45,340.00,48.00,54.00,830.00,33.00,,2633.00,,,
2021,Rajasthan,BIKANER,Kolayat,MANKASAR,28.03500,72.49170,8.80,1900.00,72.00,342.00,191.00,1.60,172.00,140.00,0.01,30.00,4.00,5.00,425.00,10.50,,1235.00,,,
2021,Rajasthan,BIKANER,Kolayat,NOKHRA,27.64170,72.65000,8.10,4290.00,0.00,342.00,1163.00,0.80,247.00,25.00,0.01,500.00,88.00,68.00,780.00,4.00,,2789.00,,,
2021,Rajasthan,BIKANER,Lunkaransar,RANER,28.88470,73.28750,8.14,2200.00,0.00,793.00,156.00,0.60,189.00,40.00,0.05,140.00,20.00,22.00,420.00,38.00,,1430.00,,,
2021,Rajasthan,BIKANER,Lunkaransar,Sangrew,28.70000,73.88330,8.40,2080.00,48.00,415.00,269.00,6.50,180.00,42.00,0.01,120.00,12.00,22.00,425.00,2.30,,1352.00,,,
2021,Rajasthan,BIKANER,Bikaner,SATTASAR,28.59170,73.19170,7.34,750.00,0.00,220.00,50.00,1.64,89.00,42.00,0.28,170.00,28.00,24.00,70.00,47.00,,488.00,,,
2021,Rajasthan,BIKANER,Bikaner,AMARPURA,28.22250,72.82420,7.46,610.00,0.00,268.00,43.00,0.13,35.00,5.00,0.41,250.00,52.00,29.00,30.00,5.47,,397.00,,,
